filename,time,duration,content,stdout,stderr
20220525183006571583_st1.seed,2022-05-25_09:31:08,0:8:58:57,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlau$834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fe97fZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 317comma crashing now!\nSuccessfully triggered bug 317comma crashing now!\nSuccessfully triggered bug 317comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==8035==ERROR: AddressSanitizer: SEGV on unknown address 0x617ec30a3fa0 (pc 0x7fee5d884750 bp 0x7ffe3abfdf90 sp 0x7ffe3abfdf08 T0)\n==8035==The signal is caused by a READ memory access.\n    #0 0x7fee5d884750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x4fea0e in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:51:16\n    #2 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7fee5d81ec86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==8035==ABORTING\n',,,
20220525183009316427_st1.seed,2022-05-25_09:31:08,0:8:59:0,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n$ual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fe97fZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 317comma crashing now!\nSuccessfully triggered bug 317comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==8047==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723ae2e0 (pc 0x7f19b11b3750 bp 0x7fff580266c0 sp 0x7fff58026638 T0)\n==8047==The signal is caused by a READ memory access.\n    #0 0x7f19b11b3750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x4fea0e in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:51:16\n    #2 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7f19b114dc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==8047==ABORTING\n',,,
20220525183010202889_st1.seed,2022-05-25_09:31:08,0:8:59:1,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlau$834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fe97fZ\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 317comma crashing now!\nSuccessfully triggered bug 317comma crashing now!\nSuccessfully triggered bug 317comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==8050==ERROR: AddressSanitizer: SEGV on unknown address 0x617ec30a3fa0 (pc 0x7f384a3cb750 bp 0x7ffc5d6dc830 sp 0x7ffc5d6dc7a8 T0)\n==8050==The signal is caused by a READ memory access.\n    #0 0x7f384a3cb750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x4fea0e in fopen_safer /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fopen-safer.c:51:16\n    #2 0x4fa06e in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:469:12\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7f384a365c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==8050==ABORTING\n',,,
20220525183851317716_st1.seed,2022-05-25_09:31:08,0:9:7:42,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlat\xf4834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fb872Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 365comma crashing now!\nSuccessfully triggered bug 365comma crashing now!\nSuccessfully triggered bug 365comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==16054==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffd4aea09e4 (pc 0x7fb2e4608255 bp 0x7ffc5675a5e0 sp 0x7ffc56759d78 T0)\n==16054==The signal is caused by a WRITE memory access.\n    #0 0x7fb2e4608255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb8f4 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:105:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7fb2e456ec86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==16054==ABORTING\n',,,
20220525183854321282_st1.seed,2022-05-25_09:31:08,0:9:7:45,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n\xf4tal834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fb872Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 365comma crashing now!\nSuccessfully triggered bug 365comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==16066==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffd8d5da7ec (pc 0x7f1ec4fc5255 bp 0x7ffd20fc3060 sp 0x7ffd20fc27f8 T0)\n==16066==The signal is caused by a WRITE memory access.\n    #0 0x7f1ec4fc5255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb8f4 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:105:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7f1ec4f2bc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==16066==ABORTING\n',,,
20220525183855315010_st1.seed,2022-05-25_09:31:08,0:9:7:47,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlat\xf4834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fb872Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 365comma crashing now!\nSuccessfully triggered bug 365comma crashing now!\nSuccessfully triggered bug 365comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==16072==ERROR: AddressSanitizer: SEGV on unknown address 0x7fff14a7fa04 (pc 0x7f0871cdf255 bp 0x7ffe20339600 sp 0x7ffe20338d98 T0)\n==16072==The signal is caused by a WRITE memory access.\n    #0 0x7f0871cdf255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb8f4 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:105:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7f0871c45c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==16072==ABORTING\n',,,
20220525184024045383_st1.seed,2022-05-25_09:31:08,0:9:9:15,b'lauSbe1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==16666==ERROR: AddressSanitizer: SEGV on unknown address 0x61a66b0a36a0 (pc 0x7ff1ce859a73 bp 0x7ffe7ff3cdc0 sp 0x7ffe7ff3c500 T0)\n==16666==The signal is caused by a READ memory access.\n    #0 0x7ff1ce859a73 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7ff1ce7fbc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73) in getdelim\n==16666==ABORTING\n',,,
20220525184024597844_st1.seed,2022-05-25_09:31:08,0:9:9:15,b'Sualbe1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==16669==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723b0188 (pc 0x7f932b1a8a73 bp 0x7ffc0f194f50 sp 0x7ffc0f194690 T0)\n==16669==The signal is caused by a READ memory access.\n    #0 0x7f932b1a8a73 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f932b14ac86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73) in getdelim\n==16669==ABORTING\n',,,
20220525184300068454_st1.seed,2022-05-25_09:31:08,0:9:11:51,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\nlauSdd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f76c4Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\n/bin/busybox: FAILED open or read\nSuccessfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\n',b'./Programs/md5sum/code_Bin/md5sum: /bin/busybox: No such file or directory\nAddressSanitizer:DEADLYSIGNAL\n=================================================================\n==18427==ERROR: AddressSanitizer: SEGV on unknown address 0x61a66b0a36a0 (pc 0x7f9692e04a73 bp 0x7ffeb9669280 sp 0x7ffeb96689c0 T0)\n==18427==The signal is caused by a READ memory access.\n    #0 0x7f9692e04a73 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f9692da6c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73) in getdelim\n==18427==ABORTING\n',,,
20220525184301055963_st1.seed,2022-05-25_09:31:08,0:9:11:52,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\nSualdd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f76c4Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\n/bin/busybox: FAILED open or read\nSuccessfully triggered bug 270comma crashing now!\nSuccessfully triggered bug 270comma crashing now!\n',b'./Programs/md5sum/code_Bin/md5sum: /bin/busybox: No such file or directory\nAddressSanitizer:DEADLYSIGNAL\n=================================================================\n==18430==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723b0188 (pc 0x7f5e95f5fa73 bp 0x7fff802ce4e0 sp 0x7fff802cdc20 T0)\n==18430==The signal is caused by a READ memory access.\n    #0 0x7f5e95f5fa73 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f5e95f01c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fa73) in getdelim\n==18430==ABORTING\n',,,
20220525185220857597_st1.seed,2022-05-25_09:31:08,0:9:21:12,b'lauPbe1014ef2f7fbcfa95802afc9002  /bin/bash\n\x007e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 273comma crashing now!\nSuccessfully triggered bug 273comma crashing now!\nSuccessfully triggered bug 273comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==23191==ERROR: AddressSanitizer: BUS on unknown address (pc 0x7f90e75a4b14 bp 0x800132d81ea0 sp 0x7ffeaf2d08d0 T0)\n==23191==The signal is caused by a READ memory access.\n==23191==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7f90e75a4b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f90e7546c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: BUS (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==23191==ABORTING\n',,,
20220525185221519219_st1.seed,2022-05-25_09:31:08,0:9:21:12,b'lauLbe1014ef2f7fbcfa95802afc9002  /bin/bash\n\x007e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n6045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 277comma crashing now!\nSuccessfully triggered bug 277comma crashing now!\nSuccessfully triggered bug 277comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==23197==ERROR: AddressSanitizer: SEGV on unknown address 0x7fffc44b54c0 (pc 0x7fa72b07ab14 bp 0x7fffc44b54c0 sp 0x7ffd60a03ef0 T0)\n==23197==The signal is caused by a READ memory access.\n    #0 0x7fa72b07ab14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7fa72b01cc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==23197==ABORTING\n',,,
20220525185431683833_st1.seed,2022-05-25_09:31:08,0:9:23:23,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlauP834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4f8082Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 273comma crashing now!\nSuccessfully triggered bug 273comma crashing now!\nSuccessfully triggered bug 273comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==24274==ERROR: AddressSanitizer: BUS on unknown address (pc 0x7f30a0ae0b14 bp 0x80019b265250 sp 0x7fff177b3c80 T0)\n==24274==The signal is caused by a READ memory access.\n==24274==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7f30a0ae0b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7f30a0a82c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: BUS (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==24274==ABORTING\n',,,
20220525185433148921_st1.seed,2022-05-25_09:31:08,0:9:23:24,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlauL834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4f8082Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 277comma crashing now!\nSuccessfully triggered bug 277comma crashing now!\nSuccessfully triggered bug 277comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==24280==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffe7f5a7c90 (pc 0x7fd2b9319b14 bp 0x7ffe7f5a7c90 sp 0x7ffc1baf66c0 T0)\n==24280==The signal is caused by a READ memory access.\n    #0 0x7fd2b9319b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7fd2b92bbc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==24280==ABORTING\n',,,
